id,lesson_id,kanji,hiragana,translation,example_ja,example_mn,order_number,created_at,updated_at,chapter_id
26cdd217-1b1d-4867-a2bd-68ee302a4615,5ae836e1-b95e-4ea6-aa6f-173a45ae71c4,のどから手が出る,のどからてがでる,Хүсэл тэмүүлэлтэй,このバッグがのどから手が出るほど欲しい。,Эндэх цүнхэнд хүсэл тэмүүлэлтэй байна.,11,2025-03-23 13:42:16.153353+00,2025-03-23 13:42:16.153353+00,
26f377ec-5fe7-4f07-af1a-277b608c5cff,1c8d4a95-c085-4a98-ae47-fbd7adec52a9,趣,おもむき,Төрх,この街は、歴史的な趣を残している。,Эндэх гудамж түүхэн төрхийг хадгалж байна.,15,2025-03-23 11:27:48.36573+00,2025-03-23 11:27:48.36573+00,
271335d9-5007-4065-9e3f-a2557ae61f5e,7b5f158e-136b-4312-a9ec-8ee4afedad00,ちょくちょく,ちょくちょく,Байнга,大学の友達とはちょくちょく集まっている。,Их сургуулийн найзуудтайгаа байнга цугладаг.,14,2025-03-23 13:24:14.953392+00,2025-03-23 13:24:14.953392+00,
2724ee80-678d-44c9-ad46-46b3095f1d8b,e8c85cc1-45c6-45de-90f5-fbdabc368845,軍事,ぐんじ,Цэргийн,ここ数年、Ａ国に軍事を拡大する動きがある。,Сүүлийн хэдэн жил А улсад цэргийн тэлэлт хийх хөдөлгөөн байна.,21,2025-03-23 12:17:00.045042+00,2025-03-23 12:17:00.045042+00,
27294ef5-6a03-4662-a579-b2b687fcde64,8255544f-5495-4ade-b921-0ba93af501e2,後回し,あとまわし,Хойш тавих,食事は後回しにして、宿題をやってしまおう。,Хоолыг хойш тавиад гэрийн даалгавраа хийчихье.,15,2025-03-23 10:59:03.299839+00,2025-03-23 10:59:03.299839+00,
27620af9-1deb-45ed-bd1b-7c683c7eba95,6af3460a-ba4b-4d4a-a9ce-7813bfd9522f,全般,ぜんぱん,Бүхэлдээ,日本人は全般に塩分を摂りすぎている。,Япончууд бүхэлдээ давсыг хэт их авдаг.,29,2025-03-23 11:43:55.639928+00,2025-03-23 11:43:55.639928+00,
277408c4-b711-4cee-9285-9bc29703b760,c1d09a3c-6194-4004-86c1-78cc2fe5bf87,月並みな,つきなみな,Эгэл,考えても月並みなアイディアしか出てこない。,Бодсон ч эгэл санаа л гарч ирдэг.,12,2025-03-23 13:21:29.356422+00,2025-03-23 13:21:29.356422+00,
278ebfc1-c07e-475d-a0dd-148d2d5e351f,847e291d-af07-464d-9d15-955823d5030c,差し支える,さしつかえる,Саад болчих,お酒を飲みすぎると、翌日の仕事に差し支える。,Архи хэт их уувал маргаашийн ажилд саад болно.,37,2025-03-23 11:19:28.540937+00,2025-03-23 11:19:28.540937+00,
27b12617-6025-4ee5-aa96-9ac98d3fd446,aeee3dfc-51e4-4f32-976d-a9975373b4c8,打ち明ける,うちあける,"Хуваалцах, илэрхийлэх",親友にだけ悩みを打ち明けた。,Зөвхөн дотны найздаа зовлонгоо илэрхийлсэн.,4,2025-03-23 09:55:33.611892+00,2025-03-23 09:55:33.611892+00,
27c48dc5-5309-4af2-8f1a-be6b1e37ffe1,847e291d-af07-464d-9d15-955823d5030c,ノルマ,のるま,Үүрэг,仕事のノルマがきつくて、退職する人もいる。,Ажлын үүрэг хатуу тул ажлаасаа гардаг хүн ч байна.,29,2025-03-23 11:19:28.540937+00,2025-03-23 11:19:28.540937+00,
27e14c8c-cfad-4f57-b4c4-b9a1ec4c0fe3,0502202f-9c7d-4968-8bce-838fc9e4fa7a,異国,いこく,Гадаад улс,異国文化を心から楽しむ。,Гадаад улсын соёлыг сэтгэлээсээ танина.,9,2025-03-23 12:14:13.878124+00,2025-03-23 12:14:13.878124+00,
27ed10df-236c-4cd9-9f70-bc15dc02ba84,345e526a-49f0-4d8f-b6b8-8bb2f8e71fd3,未練,みれん,"Харамсал, шаналал",別れた彼に少しも未練はない。,Салсан найз залуудаа огтхон ч харамсахгүй байна.,31,2025-03-23 10:05:40.668138+00,2025-03-23 10:05:40.668138+00,
27ef84fb-9a9f-41c0-8396-20105dbae6cb,4e8e7273-45f5-4feb-81ea-964572739464,彫る,ほる,Сийлэх,木に名前を彫って表札にした。,"Модонд нэрээ сийлж, нэрийн хавтан хийсэн.",5,2025-03-23 13:37:05.21592+00,2025-03-23 13:37:05.21592+00,
280ea707-c19f-4d47-bb44-faf12d155f6c,c5b42bf9-a63f-48b7-8939-a88809d320ca,翼,つばさ,Далавч,湖で渡り鳥が翼を休めていた。,Нуурт нүүдлийн шувууд далавчаа амрааж байв.,11,2025-03-23 12:41:39.761898+00,2025-03-23 12:41:39.761898+00,
282bc7bd-ed59-43e4-bef3-8093f6fdff54,0502202f-9c7d-4968-8bce-838fc9e4fa7a,まごつく,まгоつく,Эргэлзэх,注文の仕方が分からず、まごついてしまった。,Захиалгын арга мэдэхгүйгээс эргэлзсэн.,12,2025-03-23 12:14:13.878124+00,2025-03-23 12:14:13.878124+00,
282c8d18-b66e-43cc-97d1-7452dba8e7e0,39a88a52-dbd8-4d8a-a383-76050eb7f9e6,にじむ,にじむ,Нэвчих,転んで、膝に血がにじんだ。,Унаснаас өвдөгнөөс цус нэвчсэн.,17,2025-03-23 11:48:21.587158+00,2025-03-23 11:48:21.587158+00,
2831d9ef-6df7-4800-8d46-4e6d3ac42287,1d10a05a-f114-4e9d-aecf-adfad968bb94,身近＜な＞,みぢか＜な＞,Ойр,環境問題を身近なこととして考える。,Байгаль орчны асуудлыг ойр зүйл гэж боддог.,20,2025-03-23 11:30:08.321853+00,2025-03-23 11:30:08.321853+00,
2839376d-1e33-4fba-91fc-8da875b59d2c,8255544f-5495-4ade-b921-0ba93af501e2,ドリル,どりる,Дасгал,学校で配付されたドリルで毎日復習している。,Сургуулиас өгсөн дасгалаар өдөр бүр давтлага хийдэг.,20,2025-03-23 10:59:03.299839+00,2025-03-23 10:59:03.299839+00,
28485c5f-72f5-45d7-9bc0-b858d4dcf2af,7cedd71f-b5a0-426b-88fb-94bc7ade6185,過労,かろう,Хэт ажил,仕事が忙しく、過労で倒れた。,Ажил ихтэйгээс хэт ажилдаж унасан.,4,2025-03-23 11:46:22.462742+00,2025-03-23 11:46:22.462742+00,
284dbd9f-31ca-4875-94dd-11367cad1db7,00806d75-8134-4e04-b4e6-100059f6dc21,アイデンティティー,あいでんてぃてぃー,Онцлог,民族的文化アイデンティティーは尊重されるべきだ。,Ястны соёлын онцлог хүндэтгэгдэх ёстой.,13,2025-03-23 12:57:13.686902+00,2025-03-23 12:57:13.686902+00,
285090de-1fbc-4cb1-9ea5-39fce71ab83b,769d63cb-e4d5-47d2-9b96-f23c4935414c,健闘＜する＞,けんとう＜する＞,Эрэлхэг тэмцэх,お互いに最後まで健闘した。,Бие биедээ сүүл хүртэл эрэлхэг тэмцсэн.,15,2025-03-23 11:58:55.6352+00,2025-03-23 11:58:55.6352+00,
286dc881-3455-495e-9f5d-03f1098555dd,84854668-fa0a-46bd-a920-cc0733ca5ada,弱まる,よわмар,Сулрах,風の勢いが徐々に弱まっている。,Салхины хүч аажимдаа суларч байна.,12,2025-03-23 12:25:12.738367+00,2025-03-23 12:25:12.738367+00,
2875f0cb-3818-4c1c-ac8f-eaddc9c2697e,e1ac6992-1af2-4e67-8712-97e592ad7b12,ロープ,ろーぷ,Олс,荷造りのためにロープを買ってきた。,Тээш бэлдэхэд зориулж олс худалдаж авчирсан.,9,2025-03-23 10:54:30.466748+00,2025-03-23 10:54:30.466748+00,
28aa8b88-74a1-4093-9f4a-ae0515c04954,7b5f158e-136b-4312-a9ec-8ee4afedad00,ぞろぞろ[と],ぞろぞろ[と],Дараалан,コンサート会場からぞろぞろ観客が出てきた。,Концертын талбайгаас үзэгчид дараалан гарсан.,8,2025-03-23 13:24:14.953392+00,2025-03-23 13:24:14.953392+00,
29128eb3-6c81-4097-a0ac-c588f5391b6f,4e35c101-f7d0-401a-a363-b7a0683b2778,出しゃばり＜な＞,でしゃばり＜な＞,Хөндлөнгөөс оролцогч,彼女はすぐに口を出してくる。出しゃばりだ。,Тэр тэр даруй ам нээдэг. Хөндлөнгөөс оролцогч юм.,23,2025-03-23 13:06:50.353621+00,2025-03-23 13:06:50.353621+00,
2924cfd5-6ab1-4bac-808c-c4811f446b6f,a394b6cb-8b95-4c62-8a51-a4cbf0ac8106,帰宅＜する＞,きたく＜する＞,Гэртээ харих,休日は、出かけても早めに帰宅する。,Амралтын өдөр гадагш гарсан ч эрт гэртээ харьдаг.,14,2025-03-23 10:52:53.124798+00,2025-03-23 10:52:53.124798+00,
293522d8-53f6-4135-a0a4-e580eda36906,e99412fb-9db1-4ce7-9b6a-d4f081427d85,内閣,ないかく,Засгийн газар,新しい内閣のメンバーが決定した。,Шинэ засгийн газрын гишүүд тодорхойлогдсон.,1,2025-03-23 12:59:57.932248+00,2025-03-23 12:59:57.932248+00,
293ae4bf-2584-4cc9-ab7e-6a348b1e211e,87aebbb4-3e07-475e-aba8-14158d4e23f6,増殖＜する＞,ぞうしょく＜する＞,Өсчих,希少な生物を人工的に増殖させる研究が進んでいる。,Ховор амьтдыг хиймэлээр өсгөх судалгаа явагдаж байна.,12,2025-03-23 12:31:44.854307+00,2025-03-23 12:31:44.854307+00,
293e0b1b-88ee-48ff-a467-bda82d66fa44,4c6976ef-bf52-4175-be01-67b81adcf92c,犯す,おかす,Гэдэглэх,犯罪を犯した人の心理を探さぐる。,Гэмт хэрэг гэдэглэгчийн сэтгэлийг судална.,11,2025-03-23 13:34:19.234128+00,2025-03-23 13:34:19.234128+00,
293edca3-4dc7-4e15-ae73-dd096f1e4fd3,4e35c101-f7d0-401a-a363-b7a0683b2778,おっちょこちょい＜な＞,おっちょこちょい＜な＞,Болгоомжгүй,おっちょこちょいな彼女は、よくかぎを無くす。,Болгоомжгүй тэр ихэвчлэн түлхүүрээ алддаг.,21,2025-03-23 13:06:50.353621+00,2025-03-23 13:06:50.353621+00,
293eeae6-8ab0-484e-a63d-49d02da9decb,7c8c7280-bf94-4791-9b23-5f8305438541,うつ病,うつびょう,Сэтгэл гутрал,うつ病は周囲の人に理解されない。,Сэтгэл гутрал ойр хавийн хүмүүст ойлгогдохгүй.,6,2025-03-23 11:51:19.35321+00,2025-03-23 11:51:19.35321+00,
29556081-4025-48af-8e83-28ae752bd5a1,7cedd71f-b5a0-426b-88fb-94bc7ade6185,くたびれる,くたびれる,Ядарчих,ちょっと歩いただけで、すぐくたびれる。,Бага зэрэг алхахад л тэр даруй ядарчихдаг.,1,2025-03-23 11:46:22.462742+00,2025-03-23 11:46:22.462742+00,
29962841-d04c-4119-ba47-3eb3c6a61649,d25341cc-5fe1-409d-a8d8-ce6f208ed70c,気が済む,きがすむ,Сайжрах,会社の不満を友達に話したら、気が済んだ。,Компанийн гомдлыг найздаа хэлээд сайжсан.,8,2025-03-23 13:47:08.216358+00,2025-03-23 13:47:08.216358+00,
29cd852e-5e6e-4c74-877d-19db227fbe5c,6af3460a-ba4b-4d4a-a9ce-7813bfd9522f,鍛える,きたえる,Бэлтгэх,健康のために体を鍛える。,Эрүүл мэндийн төлөө биеэ бэлтгэдэг.,4,2025-03-23 11:43:55.639928+00,2025-03-23 11:43:55.639928+00,
29d90844-332c-4219-8560-883370e231bc,1481d919-d023-47b7-91c7-baab70e068a2,取り囲む,とりかこむ,Хүрээлчих,A国は大国に取り囲まれている。,А улс их гүрнүүдэд хүрээлэгдсэн.,19,2025-03-23 12:20:44.073715+00,2025-03-23 12:20:44.073715+00,
29ee4ab7-cb0b-447c-ac13-cd9af4e7caeb,672afe3a-cad9-4b2d-975e-0b4f4774ffbe,先行＜する＞,せんこう＜する＞,Урьдчих,話題作が世界に先行して日本で発売された。,Ярианы бүтээл дэлхийд урьдчилаад Японд худалдаалагдсан.,21,2025-03-23 12:05:54.682445+00,2025-03-23 12:05:54.682445+00,
2a021284-3d31-4a64-b461-37034a79b9d2,266fde35-ac80-4a78-a85b-06421f073daf,縁,えん,"Холбоо, харилцаа, тавилан",彼女とはバイトが縁で知り合った。,Бид түүнтэй ажилд холбогдож танилцсан.,1,2025-03-23 10:01:11.108484+00,2025-03-23 10:01:11.108484+00,
2a399279-6644-4dcc-bedd-4ae6bce0ff45,6af3460a-ba4b-4d4a-a9ce-7813bfd9522f,たくましい,たくましい,Хүчтэй,毎日トレーニングを重ねて、たくましい体を作る。,"Өдөр бүр дасгал хийж, хүчтэй бие бялдартай болдог.",3,2025-03-23 11:43:55.639928+00,2025-03-23 11:43:55.639928+00,
2a755dd9-aba4-45d8-a87d-936d86a76186,d088384c-1811-43c9-8514-c18c1cd2c69a,妨害＜する＞,ぼうがい＜する＞,Саад болчих,事故の捜査を妨害する人がいる。,Осолын мөрдлөгт саад болдог хүн байна.,14,2025-03-23 12:48:30.227492+00,2025-03-23 12:48:30.227492+00,
2a7c61c5-6d7d-448f-89b8-a22c7ea6de63,7bd4737a-5a98-4dc3-ac6b-ea493cfc2326,おびえる,おびえる,Айчих,人々は戦争の不安におびえている。,Хүмүүс дайны санаа зовнилоос айдаг.,15,2025-03-23 12:22:30.257607+00,2025-03-23 12:22:30.257607+00,
2a945d24-48cc-4b37-b124-e97504fafb41,c5b42bf9-a63f-48b7-8939-a88809d320ca,強がる,つよがる,Хүчтэй харагдах,強がっているが、実は彼は高い所は苦手のようだ。,Хүчтэй харагдаж байгаа ч тэр өндөр газрыг тэсвэрлэдэггүй бололтой.,19,2025-03-23 12:41:39.761898+00,2025-03-23 12:41:39.761898+00,
2a985360-5cf6-410d-ba30-547517abe54c,e1ac6992-1af2-4e67-8712-97e592ad7b12,耐久性,たいきゅうせい,Тэсвэртэй байдал,長く使えるように耐久性の高い家具を買った。,Удаан хэрэглэхийн тулд тэсвэртэй тавилга худалдаж авсан.,19,2025-03-23 10:54:30.466748+00,2025-03-23 10:54:30.466748+00,
2aa1cbf7-b428-4838-9ed7-9ad30da6acc5,0befb5b8-627d-40d9-97cf-6c784114b2b7,欄,らん,Багана,毎日のように求人の欄に目を通している。,Өдөр бүр ажлын байрны баганыг хардаг.,10,2025-03-23 11:13:51.126635+00,2025-03-23 11:13:51.126635+00,
2ab5be71-4f3c-4cc0-8ace-35d892a71268,87aebbb4-3e07-475e-aba8-14158d4e23f6,脱する,だっする,Салчих,何とか危機的な状況は脱したようだ。,Яг л аюултай байдлаас салчихсан бололтой.,26,2025-03-23 12:31:44.854307+00,2025-03-23 12:31:44.854307+00,
2ac0e294-0794-47d1-af1d-fbeffb1e42f3,0befb5b8-627d-40d9-97cf-6c784114b2b7,売り手,うりて,Худалдагч,①年の新卒採用は売り手市場だ。②ネットオークションの売り手について調べる。,①Эндэх жилийн шинэ төгсөгчдийн ажилд орох нь худалдагчийн зах зээл. ②Интернет дуудлага худалдааны худалдагчийг судална.,32,2025-03-23 11:13:51.126635+00,2025-03-23 11:13:51.126635+00,
2ac88d88-1961-44c6-816c-851a4cad04cc,e1ac6992-1af2-4e67-8712-97e592ad7b12,面する,めんする,"Хажууд байх, харах",新しい部屋は、公園に面していて環境がいい。,Шинэ өрөө цэцэрлэгт хүрээлэнтэй хажууд байдаг тул орчин сайхан.,22,2025-03-23 10:54:30.466748+00,2025-03-23 10:54:30.466748+00,
2aca5a40-9de2-41b0-8ac4-cef84c6355a8,1481d919-d023-47b7-91c7-baab70e068a2,拒む,こばむ,Татгалзах,A国はB国の申し入れをきっぱりと拒んだ。,А улс В улсын хүсэлтийг тодорхой татгалзсан.,22,2025-03-23 12:20:44.073715+00,2025-03-23 12:20:44.073715+00,
2af7d5ff-ff0c-46e1-88cb-779c5dcfa693,b9bb74ac-fc5e-43be-a199-3be9602e177c,さも,さも,Ихэд,さも重要そうに言う。,Ихэд чухал юм шиг хэлэх.,29,2025-03-23 09:48:46.010489+00,2025-03-23 09:48:46.010489+00,
2b396d1a-9790-4a24-b6e5-71c868bcf7b9,7fc06800-3efd-443c-9fb3-a0df2e41ba48,老ける,ふける,Хөгшрөх,睡眠が不足すると、老けて見える。,Нойр дутвал хөгширсөн харагддаг.,29,2025-03-23 11:53:58.528033+00,2025-03-23 11:53:58.528033+00,
2b410b6c-3a67-41bb-b79e-e5bd44c4578a,ec148ee4-6891-4e4e-a7fc-fc662d515233,踏み込む,ふみこむ,Хөндлөнгөөс оролцох,人の生活にあまり踏み込まず、少し距離を保つ。,"Хүний хувийн амьдралд хэт оролцолгүй, бага зэрэг зай барих хэрэгтэй.",4,2025-03-23 10:18:03.480512+00,2025-03-23 10:18:03.480512+00,
2b45654d-216e-46e8-86da-f9e7f3672979,e76c3aa9-5fb1-42d1-8ec3-f2f6fdda54cb,使いこなす,つかいこなす,Чадварлаг хэрэглэх,スマホを買ったが、なかなか使いこなせない。,Ухаантай утас худалдаж авсан ч чадварлаг хэрэглэж чадахгүй байна.,7,2025-03-23 11:08:18.932918+00,2025-03-23 11:08:18.932918+00,
2b566134-7984-4fd1-9797-c6c688830662,84854668-fa0a-46bd-a920-cc0733ca5ada,ぴたりと,ぴたりと,Гэнэт/Нарийвчлалтай,①大雨がぴたりと止んだ。②二つの机をぴたりとつける。,①Хүчтэй бороо гэнэт зогссон. ②Хоёр ширээг нарийвчлалтай нийлүүлсэн.,5,2025-03-23 12:25:12.738367+00,2025-03-23 12:25:12.738367+00,
